"BBL_SPECIES_ID","BBL_SPECIES_NAME","BBL_SCI_NAME","EBIRD_SPECIES_CODE","EBIRD_PRIMARY_COM_NAME","EBIRD_SCI_NAME","EBIRD_CATEGORY","EBIRDST_CODE"
2560,"Solitary Sandpiper","Tringa solitaria","solsan","Solitary Sandpiper","Tringa solitaria","species","solsan"
2591,"Gray-tailed Tattler","Tringa brevipes","gyttat1","Gray-tailed Tattler","Tringa brevipes","species","gyttat1"
2590,"Wandering Tattler","Tringa incana","wantat1","Wandering Tattler","Tringa incana","species","wantat1"
2550,"Lesser Yellowlegs","Tringa flavipes","lesyel","Lesser Yellowlegs","Tringa flavipes","species","lesyel"
2580,"Willet","Tringa semipalmata","willet1","Willet","Tringa semipalmata","species","willet1"
2532,"Common Greenshank","Tringa nebularia","comgre","Common Greenshank","Tringa nebularia","species","comgre"
2540,"Greater Yellowlegs","Tringa melanoleuca","greyel","Greater Yellowlegs","Tringa melanoleuca","species","greyel"
2561,"Wood Sandpiper","Tringa glareola","woosan","Wood Sandpiper","Tringa glareola","species","woosan"
2562,"Marsh Sandpiper","Tringa stagnatilis","marsan","Marsh Sandpiper","Tringa stagnatilis","species",NA
2240,"Wilson's Phalarope","Phalaropus tricolor","wilpha","Wilson's Phalarope","Phalaropus tricolor","species","wilpha"
2230,"Red-necked Phalarope","Phalaropus lobatus","renpha","Red-necked Phalarope","Phalaropus lobatus","species","renpha"
2220,"Red Phalarope","Phalaropus fulicarius","redpha1","Red Phalarope","Phalaropus fulicarius","species",NA
352,"South Polar Skua","Stercorarius maccormicki","sopsku1","South Polar Skua","Stercorarius maccormicki","species",NA
8554,"Brown Skua","Stercorarius antarcticus","brnsku3","Brown Skua","Stercorarius antarcticus","species",NA
8552,"Hybrid Skua","Stercorarius sp.","y00615","jaeger/skua sp.","Stercorarius sp.","spuh",NA
360,"Pomarine Jaeger","Stercorarius pomarinus","pomjae","Pomarine Jaeger","Stercorarius pomarinus","species","pomjae"
370,"Parasitic Jaeger","Stercorarius parasiticus","parjae","Parasitic Jaeger","Stercorarius parasiticus","species","parjae"
380,"Long-tailed Jaeger","Stercorarius longicaudus","lotjae","Long-tailed Jaeger","Stercorarius longicaudus","species","lotjae"
340,"Dovekie","Alle alle","doveki","Dovekie","Alle alle","species",NA
300,"Common Murre","Uria aalge","commur","Common Murre","Uria aalge","species",NA
310,"Thick-billed Murre","Uria lomvia","thbmur","Thick-billed Murre","Uria lomvia","species",NA
320,"Razorbill","Alca torda","razorb","Razorbill","Alca torda","species",NA
270,"Black Guillemot","Cepphus grylle","blkgui","Black Guillemot","Cepphus grylle","species",NA
290,"Pigeon Guillemot","Cepphus columba","piggui","Pigeon Guillemot","Cepphus columba","species","piggui"
230,"Marbled Murrelet","Brachyramphus marmoratus","marmur","Marbled Murrelet","Brachyramphus marmoratus","species","marmur"
232,"Alaska Marbled Murrelet","Brachyramphus marmoratus","marmur","Marbled Murrelet","Brachyramphus marmoratus","species","marmur"
240,"Kittlitz's Murrelet","Brachyramphus brevirostris","kitmur","Kittlitz's Murrelet","Brachyramphus brevirostris","species",NA
251,"Scripps's Murrelet","Synthliboramphus scrippsi","xanmur2","Scripps's Murrelet","Synthliboramphus scrippsi","species",NA
252,"Guadalupe Murrelet","Synthliboramphus hypoleucus","xanmur1","Guadalupe Murrelet","Synthliboramphus hypoleucus","species",NA
250,"Xantus's Murrelet","Synthliboramphus scrippsi/ S. hypoleucus","xanmur","Scripps's/Guadalupe Murrelet (Xantus's Murrelet)","Synthliboramphus scrippsi/hypoleucus","slash",NA
260,"Craveri's Murrelet","Synthliboramphus craveri","cramur","Craveri's Murrelet","Synthliboramphus craveri","species",NA
210,"Ancient Murrelet","Synthliboramphus antiquus","ancmur","Ancient Murrelet","Synthliboramphus antiquus","species",NA
160,"Cassin's Auklet","Ptychoramphus aleuticus","casauk","Cassin's Auklet","Ptychoramphus aleuticus","species",NA
170,"Parakeet Auklet","Aethia psittacula","parauk","Parakeet Auklet","Aethia psittacula","species",NA
200,"Least Auklet","Aethia pusilla","leaauk","Least Auklet","Aethia pusilla","species",NA
190,"Whiskered Auklet","Aethia pygmaea","whiauk","Whiskered Auklet","Aethia pygmaea","species",NA
180,"Crested Auklet","Aethia cristatella","creauk","Crested Auklet","Aethia cristatella","species",NA
150,"Rhinoceros Auklet","Cerorhinca monocerata","rhiauk","Rhinoceros Auklet","Cerorhinca monocerata","species",NA
130,"Atlantic Puffin","Fratercula arctica","atlpuf","Atlantic Puffin","Fratercula arctica","species",NA
140,"Horned Puffin","Fratercula corniculata","horpuf","Horned Puffin","Fratercula corniculata","species",NA
120,"Tufted Puffin","Fratercula cirrhata","tufpuf","Tufted Puffin","Fratercula cirrhata","species",NA
400,"Black-legged Kittiwake","Rissa tridactyla","bklkit","Black-legged Kittiwake","Rissa tridactyla","species",NA
410,"Red-legged Kittiwake","Rissa brevirostris","relkit","Red-legged Kittiwake","Rissa brevirostris","species",NA
390,"Ivory Gull","Pagophila eburnea","ivogul","Ivory Gull","Pagophila eburnea","species","ivogul"
620,"Sabine's Gull","Xema sabini","sabgul","Sabine's Gull","Xema sabini","species","sabgul"
600,"Bonaparte's Gull","Chroicocephalus philadelphia","bongul","Bonaparte's Gull","Chroicocephalus philadelphia","species","bongul"
601,"Little Gull","Hydrocoloeus minutus","litgul","Little Gull","Hydrocoloeus minutus","species","litgul"
610,"Ross's Gull","Rhodostethia rosea","rosgul","Ross's Gull","Rhodostethia rosea","species","rosgul"
391,"Dolphin Gull","Leucophaeus scoresbii","dolgul2","Dolphin Gull","Leucophaeus scoresbii","species",NA
580,"Laughing Gull","Leucophaeus atricilla","laugul","Laughing Gull","Leucophaeus atricilla","species","laugul"
590,"Franklin's Gull","Leucophaeus pipixcan","fragul","Franklin's Gull","Leucophaeus pipixcan","species","fragul"
570,"Heermann's Gull","Larus heermanni","heegul","Heermann's Gull","Larus heermanni","species","heegul"
550,"Unidentified Mew Gull","Larus canus/ L. brachyrhynchus","mewgul2","Short-billed Gull","Larus brachyrhynchus","species","mewgul2"
540,"Ring-billed Gull","Larus delawarensis","ribgul","Ring-billed Gull","Larus delawarensis","species","ribgul"
490,"Western Gull","Larus occidentalis","wesgul","Western Gull","Larus occidentalis","species","wesgul"
530,"California Gull","Larus californicus","calgul","California Gull","Larus californicus","species","calgul"
510,"Herring Gull","Larus argentatus","hergul","Herring Gull","Larus argentatus","species","hergul"
430,"Iceland Gull","Larus glaucoides","y00478","Iceland Gull","Larus glaucoides","species","y00478"
431,"Thayer's Gull","Larus glaucoides thayeri","y00478","Iceland Gull","Larus glaucoides","species","y00478"
500,"Lesser Black-backed Gull","Larus fuscus","lbbgul","Lesser Black-backed Gull","Larus fuscus","species","lbbgul"
440,"Glaucous-winged Gull","Larus glaucescens","glwgul","Glaucous-winged Gull","Larus glaucescens","species","glwgul"
420,"Glaucous Gull","Larus hyperboreus","glagul","Glaucous Gull","Larus hyperboreus","species","glagul"
470,"Great Black-backed Gull","Larus marinus","gbbgul","Great Black-backed Gull","Larus marinus","species","gbbgul"
8546,"Kelp Gull","Larus dominicanus","kelgul","Kelp Gull","Larus dominicanus","species",NA
446,"Hybrid Gull","",NA,NA,NA,NA,NA
534,"Unidentified Gull","",NA,NA,NA,NA,NA
790,"Brown Noddy","Anous stolidus","brnnod","Brown Noddy","Anous stolidus","species",NA
791,"Black Noddy","Anous minutus","blknod","Black Noddy","Anous minutus","species",NA
792,"Blue-gray Noddy","Anous ceruleus","bugnod","Blue-gray Noddy","Anous ceruleus","species",NA
793,"White Tern","Gygis alba","whiter","White Tern","Gygis alba","species",NA
750,"Sooty Tern","Onychoprion fuscatus","sooter1","Sooty Tern","Onychoprion fuscatus","species",NA
761,"Gray-backed Tern","Onychoprion lunatus","gybter1","Gray-backed Tern","Onychoprion lunatus","species",NA
760,"Bridled Tern","Onychoprion anaethetus","briter1","Bridled Tern","Onychoprion anaethetus","species",NA
730,"Aleutian Tern","Onychoprion aleuticus","aleter1","Aleutian Tern","Onychoprion aleuticus","species","aleter1"
740,"Least Tern","Sternula antillarum","leater1","Least Tern","Sternula antillarum","species","leater1"
742,"Interior Least Tern","Sternula antillarum athalassos","leater1","Least Tern","Sternula antillarum","species","leater1"
743,"California Least Tern","Sternula antillarum browni","leater1","Least Tern","Sternula antillarum","species","leater1"
630,"Gull-billed Tern","Gelochelidon nilotica","gubter1","Gull-billed Tern","Gelochelidon nilotica","species","gubter1"
640,"Caspian Tern","Hydroprogne caspia","caster1","Caspian Tern","Hydroprogne caspia","species","caster1"
770,"Black Tern","Chlidonias niger","blkter","Black Tern","Chlidonias niger","species","blkter"
780,"White-winged Tern","Chlidonias leucopterus","whwter","White-winged Tern","Chlidonias leucopterus","species","whwter"
720,"Roseate Tern","Sterna dougallii","roster","Roseate Tern","Sterna dougallii","species","roster"
731,"Black-naped Tern","Sterna sumatrana","blnter1","Black-naped Tern","Sterna sumatrana","species",NA
700,"Common Tern","Sterna hirundo","comter","Common Tern","Sterna hirundo","species","comter"
725,"Common Tern X Roseate Tern Hybrid","Sterna dougallii x hirundo","x00735","Roseate x Common Tern (hybrid)","Sterna dougallii x hirundo","hybrid",NA
710,"Arctic Tern","Sterna paradisaea","arcter","Arctic Tern","Sterna paradisaea","species","arcter"
8548,"Antarctic Tern","Sterna vittata","antter1","Antarctic Tern","Sterna vittata","species",NA
690,"Forster's Tern","Sterna forsteri","forter","Forster's Tern","Sterna forsteri","species","forter"
650,"Royal Tern","Thalasseus maximus","royter1","Royal Tern","Thalasseus maximus","species","royter1"
652,"Crested Tern","Thalasseus bergii","grcter1","Great Crested Tern","Thalasseus bergii","species","grcter1"
670,"Sandwich Tern","Thalasseus sandvicensis","santer1","Sandwich Tern","Thalasseus sandvicensis","species","santer1"
671,"Cayenne Tern","Thalasseus acuflavidus eurygnathus","santer1","Sandwich Tern","Thalasseus sandvicensis","species","santer1"
660,"Elegant Tern","Thalasseus elegans","eleter1","Elegant Tern","Thalasseus elegans","species","eleter1"
706,"Hybrid Tern","",NA,NA,NA,NA,NA
800,"Black Skimmer","Rynchops niger","blkski","Black Skimmer","Rynchops niger","species","blkski"
1120,"White-tailed Tropicbird","Phaethon lepturus","whttro","White-tailed Tropicbird","Phaethon lepturus","species",NA
1130,"Red-billed Tropicbird","Phaethon aethereus","rebtro","Red-billed Tropicbird","Phaethon aethereus","species",NA
1131,"Red-tailed Tropicbird","Phaethon rubricauda","rettro","Red-tailed Tropicbird","Phaethon rubricauda","species",NA
110,"Red-throated Loon","Gavia stellata","retloo","Red-throated Loon","Gavia stellata","species","retloo"
90,"Arctic Loon","Gavia arctica","arcloo","Arctic Loon","Gavia arctica","species","arcloo"
100,"Pacific Loon","Gavia pacifica","pacloo","Pacific Loon","Gavia pacifica","species","pacloo"
70,"Common Loon","Gavia immer","comloo","Common Loon","Gavia immer","species","comloo"
80,"Yellow-billed Loon","Gavia adamsii","yebloo","Yellow-billed Loon","Gavia adamsii","species","yebloo"
8502,"Emperor Penguin","Aptenodytes forsteri","emppen1","Emperor Penguin","Aptenodytes forsteri","species",NA
8504,"Adelie Penguin","Pygoscelis adeliae","adepen1","Adelie Penguin","Pygoscelis adeliae","species",NA
8503,"Gentoo Penguin","Pygoscelis papua","genpen1","Gentoo Penguin","Pygoscelis papua","species",NA
8505,"Chinstrap Penguin","Pygoscelis antarcticus","chipen2","Chinstrap Penguin","Pygoscelis antarcticus","species",NA
8510,"Macaroni Penguin","Eudyptes chrysolophus","macpen1","Macaroni Penguin","Eudyptes chrysolophus","species",NA
8509,"Royal Penguin","Eudyptes schlegeli","roypen1","Royal Penguin","Eudyptes schlegeli","species",NA
8508,"Rockhopper Penguin","Eudyptes chrysocome","rocpen1","Southern Rockhopper Penguin","Eudyptes chrysocome","species",NA
830,"Yellow-nosed Albatross","Thalassarche chlororhynchos","yenalb","Yellow-nosed Albatross","Thalassarche chlororhynchos","species",NA
822,"Black-browed Albatross","Thalassarche melanophris","bkbalb","Black-browed Albatross","Thalassarche melanophris","species",NA
8522,"Gray-headed Albatross","Thalassarche chrysostoma","gyhalb","Gray-headed Albatross","Thalassarche chrysostoma","species",NA
8524,"Light-mantled Albatross","Phoebetria palpebrata","limalb1","Light-mantled Albatross","Phoebetria palpebrata","species",NA
811,"Wandering Albatross","Diomedea exulans","wanalb","Wandering Albatross","Diomedea exulans","species",NA
821,"Laysan Albatross","Phoebastria immutabilis","layalb","Laysan Albatross","Phoebastria immutabilis","species",NA
810,"Black-footed Albatross","Phoebastria nigripes","bkfalb","Black-footed Albatross","Phoebastria nigripes","species",NA
824,"Waved Albatross","Phoebastria irrorata","wavalb","Waved Albatross","Phoebastria irrorata","species",NA
820,"Short-tailed Albatross","Phoebastria albatrus","shtalb","Short-tailed Albatross","Phoebastria albatrus","species",NA
816,"Hybrid Albatross","",NA,NA,NA,NA,NA
1090,"Wilson's Storm-Petrel","Oceanites oceanicus","wispet","Wilson's Storm-Petrel","Oceanites oceanicus","species",NA
8538,"Gray-backed Storm-Petrel","Garrodia nereis","gybstp1","Gray-backed Storm-Petrel","Garrodia nereis","species",NA
1101,"White-throated Storm-Petrel","Nesofregetta fuliginosa","pospet1","Polynesian Storm-Petrel","Nesofregetta fuliginosa","species",NA
1050,"Fork-tailed Storm-Petrel","Hydrobates furcatus","ftspet","Fork-tailed Storm-Petrel","Hydrobates furcatus","species",NA
1060,"Leach's Storm-Petrel","Hydrobates leucorhous","lcspet","Leach's Storm-Petrel","Hydrobates leucorhous","species",NA
1080,"Ashy Storm-Petrel","Hydrobates homochroa","asspet","Ashy Storm-Petrel","Hydrobates homochroa","species",NA
1062,"Band-rumped Storm-Petrel","Hydrobates castro","barpet","Band-rumped Storm-Petrel","Hydrobates castro","species",NA
1063,"Wedge-rumped Storm-Petrel","Hydrobates tethys","wrspet","Wedge-rumped Storm-Petrel","Hydrobates tethys","species",NA
1070,"Black Storm-Petrel","Hydrobates melania","bkspet","Black Storm-Petrel","Hydrobates melania","species",NA
1071,"Tristram's Storm-Petrel","Hydrobates tristrami","trspet","Tristram's Storm-Petrel","Hydrobates tristrami","species",NA
1030,"Least Storm-Petrel","Hydrobates microsoma","lsspet","Least Storm-Petrel","Hydrobates microsoma","species",NA
